user_id,video_id,watch_time_seconds,event_timestamp
56,8,523,2024-10-25
56,3,365,2024-10-26
56,4,144,2024-10-06
56,8,119,2024-10-16
56,1,29,2024-10-20
56,8,366,2024-10-09
56,3,392,2024-10-18
56,4,234,2024-10-22
56,3,292,2024-10-15
56,8,548,2024-10-24
56,4,318,2024-10-19
56,5,465,2024-10-22
56,9,240,2024-10-27
56,9,113,2024-10-05
56,3,184,2024-10-03
56,8,276,2024-10-08
56,6,257,2024-10-12
56,10,435,2024-10-16
56,8,269,2024-10-28
56,10,366,2024-10-26
56,10,159,2024-10-06
56,10,526,2024-10-02
56,2,401,2024-10-20
56,3,570,2024-10-14
56,8,352,2024-10-05
56,10,576,2024-10-29
56,9,288,2024-10-10
56,6,162,2024-10-08
56,2,182,2024-10-17
56,5,82,2024-10-11
56,4,495,2024-10-10
56,3,261,2024-10-05
56,7,106,2024-10-23
56,9,68,2024-10-19
56,7,96,2024-10-11
56,10,554,2024-10-10
56,9,194,2024-10-12
56,6,314,2024-10-25
56,8,384,2024-10-28
56,5,277,2024-10-07
56,1,358,2024-10-25
56,9,220,2024-10-05
56,7,112,2024-10-03
56,10,17,2024-10-08
56,6,499,2024-10-19
56,10,502,2024-10-05
56,9,52,2024-10-04
56,5,259,2024-10-01
56,8,303,2024-10-08
56,10,555,2024-10-28
56,9,270,2024-10-04
56,9,480,2024-10-03
56,2,115,2024-09-30
56,5,1,2024-10-11
56,1,391,2024-10-01
56,8,377,2024-10-14
56,10,42,2024-10-18
56,3,494,2024-10-08
56,9,124,2024-10-24
56,6,456,2024-10-10
56,8,492,2024-10-09
56,7,132,2024-10-15
56,4,550,2024-10-29
56,9,5,2024-10-20
56,8,209,2024-10-24
56,8,342,2024-10-12
56,1,462,2024-10-01
56,10,211,2024-10-25
56,3,2,2024-10-27
56,2,150,2024-10-06
56,4,497,2024-10-05
56,7,70,2024-10-08
56,4,252,2024-10-29
56,10,292,2024-10-25
56,5,586,2024-10-17
56,9,509,2024-09-30
56,5,293,2024-10-07
56,6,214,2024-10-21
56,4,15,2024-10-16
56,3,45,2024-10-25
56,6,170,2024-10-16
56,5,594,2024-10-16
56,4,246,2024-10-06
56,9,552,2024-10-07
56,9,179,2024-10-08
56,7,95,2024-10-19
56,1,112,2024-10-06
56,10,598,2024-10-02
56,5,179,2024-10-07
56,5,474,2024-10-25
56,6,312,2024-10-24
56,3,525,2024-10-05
56,6,450,2024-10-25
56,8,203,2024-10-10
56,8,462,2024-10-12
56,8,111,2024-10-11
56,3,469,2024-10-22
56,5,561,2024-10-25
56,2,331,2024-10-03
56,9,454,2024-10-23
56,2,111,2024-10-04
56,1,33,2024-10-10
56,9,226,2024-10-06
56,3,222,2024-10-17
56,4,167,2024-10-22
56,9,300,2024-10-28
56,3,407,2024-10-21
56,10,101,2024-10-24
56,7,167,2024-10-27
56,3,369,2024-10-15
56,5,26,2024-10-18
56,9,50,2024-10-18
56,4,410,2024-09-30
56,4,324,2024-10-08
56,8,221,2024-10-22
56,6,567,2024-10-10
56,4,110,2024-10-20
56,6,410,2024-09-30
56,4,108,2024-10-04
56,9,447,2024-10-21
56,4,66,2024-10-15
56,5,504,2024-10-23
56,6,321,2024-10-14
56,8,580,2024-10-29
56,2,370,2024-10-12
56,4,458,2024-09-30
56,2,163,2024-10-16
56,8,350,2024-10-11
56,4,426,2024-10-06
56,10,255,2024-10-21
56,6,444,2024-10-16
56,1,46,2024-10-10
56,2,353,2024-10-10
56,2,80,2024-10-21
56,3,564,2024-09-30
56,5,596,2024-10-07
56,3,538,2024-09-30
56,10,414,2024-09-30
56,5,553,2024-10-04
56,2,397,2024-10-17
56,10,571,2024-10-23
56,10,180,2024-10-01
56,4,524,2024-10-10
56,4,329,2024-10-09
56,6,15,2024-10-09
56,6,289,2024-10-28
56,5,244,2024-10-29
56,5,567,2024-10-25
56,6,174,2024-10-19
56,6,509,2024-10-19
56,8,303,2024-10-18
56,8,77,2024-10-17
56,6,184,2024-10-16
56,6,281,2024-10-14
56,10,474,2024-10-17
56,1,357,2024-10-05
56,1,27,2024-10-03
56,9,399,2024-10-05
56,9,210,2024-10-21
56,4,302,2024-10-02
56,1,257,2024-10-11
56,9,9,2024-10-04
56,2,205,2024-10-23
56,10,406,2024-10-06
56,6,372,2024-10-06
56,4,202,2024-10-25
56,9,437,2024-10-23
56,6,52,2024-10-11
56,3,480,2024-10-10
57,4,542,2024-05-11
57,3,572,2024-05-13
57,3,360,2024-05-13
57,7,139,2024-05-16
57,5,271,2024-05-27
57,7,94,2024-05-26
57,8,390,2024-06-03
57,3,580,2024-05-31
57,3,433,2024-05-30
57,3,187,2024-05-23
57,10,390,2024-06-03
57,3,550,2024-05-19
57,4,349,2024-05-28
57,10,26,2024-05-24
57,4,187,2024-06-20
57,4,279,2024-06-29
57,8,25,2024-06-25
57,10,29,2024-07-06
57,3,313,2024-06-16
57,10,295,2024-06-24
57,2,223,2024-06-19
57,6,532,2024-06-29
57,5,173,2024-06-12
57,4,479,2024-06-28
57,2,167,2024-06-20
57,1,118,2024-06-12
57,2,175,2024-06-11
57,8,193,2024-08-03
57,7,88,2024-07-29
57,4,71,2024-08-05
57,6,44,2024-07-24
57,6,14,2024-07-27
57,10,415,2024-07-12
57,5,169,2024-08-01
57,3,246,2024-07-18
57,1,243,2024-07-18
57,7,71,2024-07-26
57,3,342,2024-08-06
57,9,380,2024-09-07
57,4,381,2024-08-18
57,7,57,2024-10-05
57,9,133,2024-09-23
57,3,392,2024-10-02
57,9,523,2024-10-08
57,6,354,2024-09-11
57,10,513,2024-10-22
57,2,488,2024-10-30
57,3,61,2024-10-24
57,6,302,2024-10-18
57,6,41,2024-10-15
57,9,297,2024-10-15
57,9,240,2024-10-30
57,7,138,2024-10-29
57,6,449,2024-10-10
57,4,27,2024-10-17
57,7,81,2024-10-29
57,4,597,2024-11-04
57,9,272,2024-10-11
57,4,184,2024-10-11
57,3,509,2024-11-02
57,5,122,2024-10-09
57,7,119,2024-10-14
57,6,592,2024-10-18
57,9,17,2024-10-15
57,10,423,2024-11-01
57,6,465,2024-11-02
57,4,355,2024-10-14
57,10,124,2024-10-24
57,9,480,2024-11-03
57,4,409,2024-10-29
57,7,115,2024-10-11
57,3,552,2024-10-22
58,10,227,2024-05-27
58,4,54,2024-04-29
58,1,4,2024-05-21
58,6,89,2024-05-21
58,5,234,2024-05-23
58,1,571,2024-05-23
58,6,556,2024-05-18
58,5,272,2024-05-15
58,7,189,2024-05-13
58,8,219,2024-05-19
58,2,266,2024-05-23
58,4,43,2024-05-07
58,4,227,2024-05-09
58,3,307,2024-05-12
58,8,34,2024-05-25
58,2,130,2024-05-08
58,6,384,2024-06-08
58,1,594,2024-06-11
58,1,207,2024-06-09
58,7,102,2024-05-30
58,2,144,2024-05-30
58,8,382,2024-06-04
58,1,324,2024-06-08
58,4,583,2024-06-15
58,4,125,2024-06-26
58,4,463,2024-06-11
58,1,496,2024-06-09
58,10,432,2024-05-31
58,8,406,2024-06-19
58,9,152,2024-05-30
58,6,576,2024-05-29
58,9,100,2024-06-06
58,3,389,2024-05-29
58,6,19,2024-05-29
58,10,566,2024-06-27
58,10,226,2024-06-13
58,8,430,2024-06-26
58,2,414,2024-05-31
58,9,531,2024-06-04
58,4,115,2024-05-29
58,6,36,2024-06-15
58,7,63,2024-06-23
58,5,438,2024-06-03
58,9,508,2024-05-30
58,6,393,2024-06-25
58,4,285,2024-06-09
58,6,55,2024-06-14
58,5,52,2024-06-10
58,10,399,2024-06-12
58,2,559,2024-06-19
58,7,89,2024-06-08
58,2,240,2024-06-07
58,9,315,2024-06-18
58,6,198,2024-06-08
58,3,507,2024-06-08
58,10,591,2024-06-10
58,7,101,2024-05-30
58,3,233,2024-06-12
58,6,232,2024-06-21
58,5,273,2024-06-19
58,7,41,2024-06-13
58,2,77,2024-06-15
58,10,117,2024-06-15
58,3,571,2024-06-01
58,3,425,2024-06-07
58,2,295,2024-06-12
58,3,440,2024-06-17
58,4,23,2024-06-14
58,7,154,2024-06-08
58,2,252,2024-06-11
58,6,543,2024-06-26
58,9,163,2024-06-14
58,4,436,2024-06-13
58,7,10,2024-07-05
58,7,28,2024-07-16
58,9,118,2024-07-16
58,1,587,2024-06-29
58,1,558,2024-07-26
58,9,444,2024-07-26
58,1,259,2024-07-17
58,8,198,2024-07-25
58,4,445,2024-07-24
58,6,305,2024-07-17
58,1,54,2024-07-14
58,3,305,2024-07-20
58,5,524,2024-07-26
58,8,126,2024-06-30
58,8,405,2024-07-14
58,8,28,2024-07-14
58,10,52,2024-07-13
58,4,511,2024-07-13
58,4,574,2024-07-09
58,6,553,2024-07-07
58,3,284,2024-07-03
58,9,130,2024-07-01
58,10,364,2024-07-14
58,5,458,2024-07-26
58,7,141,2024-07-14
58,8,456,2024-07-28
58,1,158,2024-07-15
58,3,241,2024-07-24
58,8,305,2024-07-23
58,2,14,2024-07-05
58,9,243,2024-06-29
58,1,415,2024-07-08
58,6,358,2024-07-03
58,2,18,2024-08-21
58,1,568,2024-08-24
58,10,155,2024-08-20
58,7,85,2024-08-16
58,7,151,2024-08-04
58,2,483,2024-08-16
58,4,570,2024-08-12
58,1,47,2024-08-09
58,7,171,2024-08-17
58,1,453,2024-08-25
58,2,87,2024-08-27
58,10,282,2024-08-04
58,10,453,2024-08-12
58,10,31,2024-08-19
58,1,212,2024-08-17
58,8,354,2024-08-14
58,7,38,2024-08-18
58,8,395,2024-08-12
58,2,562,2024-08-22
58,1,406,2024-08-10
58,3,127,2024-08-26
58,5,420,2024-08-21
58,10,75,2024-08-11
58,2,359,2024-08-02
58,6,291,2024-08-13
58,10,599,2024-08-20
58,2,240,2024-08-14
58,10,594,2024-08-09
58,8,3,2024-08-24
58,4,472,2024-07-31
58,6,483,2024-08-14
58,9,292,2024-08-19
58,7,98,2024-08-21
58,9,366,2024-08-23
58,2,469,2024-07-30
58,5,455,2024-08-19
58,4,14,2024-07-30
58,7,172,2024-08-07
58,9,207,2024-08-11
58,9,573,2024-08-18
58,7,71,2024-08-01
58,5,306,2024-08-05
58,1,236,2024-07-31
58,7,183,2024-08-24
58,5,30,2024-08-01
58,7,163,2024-08-10
58,10,55,2024-07-30
58,8,22,2024-08-09
58,3,515,2024-08-03
58,2,88,2024-08-10
58,9,589,2024-08-20
58,3,78,2024-08-13
58,10,468,2024-08-13
58,10,546,2024-08-22
58,6,98,2024-09-12
58,1,557,2024-09-04
58,1,114,2024-09-04
58,5,241,2024-09-25
58,8,138,2024-09-20
58,4,143,2024-09-20
58,2,262,2024-08-29
58,7,167,2024-09-09
58,4,31,2024-09-07
58,5,169,2024-09-07
58,4,459,2024-09-22
58,3,441,2024-08-29
58,7,4,2024-09-04
58,10,335,2024-09-13
58,6,260,2024-09-01
58,8,119,2024-09-01
58,6,470,2024-09-14
58,2,500,2024-09-03
58,6,370,2024-09-26
58,5,5,2024-09-02
58,10,552,2024-09-23
58,7,140,2024-09-27
58,9,540,2024-09-08
58,1,310,2024-09-15
58,6,459,2024-10-27
58,10,361,2024-10-24
58,5,583,2024-10-20
58,5,32,2024-10-17
58,1,513,2024-10-20
58,9,248,2024-10-10
58,2,297,2024-10-06
58,9,352,2024-10-23
58,2,317,2024-09-29
58,9,234,2024-10-06
58,7,126,2024-10-27
58,8,428,2024-10-15
58,9,428,2024-10-14
58,10,59,2024-10-23
58,9,512,2024-10-12
58,6,34,2024-10-25
58,4,481,2024-10-28
58,9,93,2024-10-18
58,5,419,2024-10-18
58,5,444,2024-09-29
58,9,298,2024-10-27
58,10,304,2024-10-28
58,4,448,2024-10-23
58,4,302,2024-10-15
58,5,77,2024-10-23
58,3,549,2024-10-14
58,3,92,2024-10-17
58,1,466,2024-10-16
58,9,599,2024-10-06
58,2,329,2024-10-27
58,3,554,2024-10-27
58,2,109,2024-10-26
58,4,423,2024-10-26
58,3,240,2024-10-17
58,4,400,2024-09-30
58,10,468,2024-10-08
58,3,210,2024-10-09
58,9,147,2024-10-18
58,10,575,2024-10-24
58,3,312,2024-10-06
58,6,129,2024-10-18
58,8,358,2024-09-30
58,3,252,2024-10-05
58,4,319,2024-10-14
58,5,344,2024-10-28
58,7,112,2024-10-13
58,5,596,2024-10-20
58,6,21,2024-10-03
58,6,283,2024-10-04
58,3,232,2024-10-26
59,6,22,2024-04-07
59,4,552,2024-03-26
59,8,365,2024-04-10
59,7,17,2024-04-14
59,5,147,2024-04-06
59,9,330,2024-03-21
59,6,352,2024-03-22
59,3,101,2024-03-26
59,10,353,2024-04-30
59,7,134,2024-04-25
59,2,211,2024-05-08
59,3,377,2024-04-25
59,2,51,2024-05-15
59,6,310,2024-05-04
59,6,220,2024-04-22
59,8,569,2024-05-11
59,2,115,2024-05-08
59,8,149,2024-05-06
59,6,590,2024-06-14
59,9,479,2024-07-07
59,2,380,2024-07-07
59,7,129,2024-08-18
59,1,132,2024-09-14
59,1,141,2024-09-02
60,4,318,2024-02-01
60,3,364,2024-01-29
60,1,542,2024-01-08
60,8,14,2024-01-11
60,3,359,2024-02-05
60,2,363,2024-01-14
60,1,527,2024-01-07
60,3,499,2024-01-19
60,7,151,2024-01-10
60,2,593,2024-02-05
60,9,542,2024-01-13
60,10,94,2024-01-25
60,7,37,2024-02-03
60,3,89,2024-01-08
60,7,166,2024-01-20
60,7,182,2024-01-08
60,5,387,2024-01-15
60,8,474,2024-01-17
60,2,447,2024-01-07
60,4,68,2024-02-03
60,10,178,2024-01-29
60,3,103,2024-01-23
60,6,116,2024-02-02
60,8,464,2024-01-14
60,3,308,2024-01-21
60,1,302,2024-01-22
60,7,109,2024-01-31
60,10,361,2024-01-12
60,8,588,2024-02-05
60,7,84,2024-02-05
60,4,566,2024-01-20
60,4,443,2024-01-13
60,8,222,2024-01-14
60,2,394,2024-01-24
60,2,530,2024-01-22
60,4,340,2024-02-29
60,10,209,2024-03-07
60,1,15,2024-03-03
60,10,557,2024-03-07
60,3,278,2024-02-16
60,6,198,2024-02-11
60,7,44,2024-02-18
60,7,60,2024-02-07
60,7,89,2024-02-24
60,7,115,2024-02-28
60,3,571,2024-03-04
60,5,447,2024-02-08
60,8,462,2024-02-14
60,7,134,2024-02-07
60,8,360,2024-02-17
60,2,88,2024-02-16
60,4,535,2024-02-22
60,5,56,2024-02-18
60,6,542,2024-02-11
60,1,307,2024-02-16
60,9,302,2024-03-02
60,5,562,2024-02-18
60,5,510,2024-02-15
60,4,265,2024-02-09
60,1,374,2024-02-21
60,10,302,2024-02-13
60,4,52,2024-02-22
60,3,593,2024-02-19
60,1,261,2024-03-12
60,10,373,2024-03-07
60,5,81,2024-04-02
60,3,60,2024-04-04
60,2,349,2024-03-23
60,4,290,2024-03-11
60,10,257,2024-05-03
60,10,388,2024-04-13
60,2,290,2024-04-07
60,5,278,2024-04-22
60,6,178,2024-04-22
60,7,86,2024-04-30
60,6,217,2024-04-16
60,2,480,2024-05-23
60,3,460,2024-05-15
60,2,85,2024-05-10
60,3,469,2024-05-22
60,6,177,2024-05-08
60,1,83,2024-05-14
60,8,532,2024-05-12
60,7,98,2024-06-25
60,8,63,2024-07-01
60,3,348,2024-06-18
60,10,176,2024-06-18
60,8,554,2024-06-09
60,7,169,2024-06-18
60,6,147,2024-06-22
60,5,439,2024-06-30
60,4,402,2024-06-16
60,2,140,2024-06-25
60,8,225,2024-06-20
60,7,38,2024-06-20
60,2,521,2024-07-05
60,5,98,2024-06-25
60,7,39,2024-06-16
61,3,544,2024-04-28
61,3,280,2024-04-22
61,8,120,2024-04-16
61,9,82,2024-04-14
61,4,470,2024-04-05
61,1,24,2024-04-27
61,7,189,2024-04-18
61,1,186,2024-04-21
61,1,341,2024-05-24
61,5,445,2024-05-13
61,5,494,2024-08-13
61,6,445,2024-08-22
62,5,564,2024-05-16
62,5,515,2024-04-18
62,4,214,2024-04-19
62,2,289,2024-04-26
62,3,258,2024-04-21
62,6,545,2024-04-26
62,9,40,2024-04-23
62,4,210,2024-05-03
62,8,599,2024-05-15
62,4,515,2024-05-02
62,6,255,2024-04-18
62,2,535,2024-04-28
62,3,17,2024-05-05
62,10,185,2024-04-24
62,7,78,2024-05-13
62,8,556,2024-04-29
62,8,80,2024-04-26
62,2,302,2024-05-11
62,8,541,2024-05-03
62,5,5,2024-05-07
62,5,141,2024-04-20
62,1,345,2024-05-05
62,10,82,2024-05-17
62,4,290,2024-04-24
62,10,463,2024-05-04
62,2,91,2024-05-08
62,2,249,2024-04-21
62,9,572,2024-05-04
62,1,241,2024-05-17
62,4,471,2024-05-02
62,1,275,2024-05-12
62,9,208,2024-05-15
62,6,160,2024-04-30
62,6,500,2024-05-04
62,5,381,2024-05-04
62,1,389,2024-04-22
62,7,176,2024-05-05
62,6,66,2024-04-30
62,10,117,2024-05-07
62,10,149,2024-04-19
62,8,179,2024-05-07
62,1,569,2024-04-27
62,5,526,2024-05-11
62,3,436,2024-05-03
62,8,515,2024-05-10
62,9,595,2024-05-11
62,4,393,2024-04-18
62,3,419,2024-05-27
62,2,462,2024-05-27
62,10,152,2024-05-18
62,8,99,2024-06-04
62,9,213,2024-06-01
62,5,374,2024-06-06
62,7,112,2024-05-24
62,9,470,2024-06-02
62,1,44,2024-05-30
62,10,585,2024-05-22
62,7,33,2024-05-21
62,10,580,2024-06-02
62,5,102,2024-06-12
62,7,163,2024-06-11
62,8,593,2024-06-15
62,2,570,2024-06-11
62,9,569,2024-05-18
62,7,63,2024-05-29
62,3,283,2024-06-11
62,8,241,2024-06-11
62,10,593,2024-05-20
62,6,42,2024-06-06
62,2,384,2024-05-30
62,10,485,2024-06-15
62,6,39,2024-05-28
62,9,108,2024-05-29
62,7,84,2024-06-12
62,5,16,2024-06-15
62,6,165,2024-06-07
62,7,144,2024-06-04
62,3,386,2024-06-12
62,10,531,2024-05-23
62,5,475,2024-06-02
62,5,162,2024-05-19
62,1,83,2024-06-14
62,7,155,2024-06-07
62,7,112,2024-06-11
62,6,18,2024-05-18
62,1,281,2024-05-31
62,6,338,2024-05-27
62,3,355,2024-05-25
62,6,217,2024-05-18
62,2,212,2024-06-03
62,9,203,2024-05-30
62,9,153,2024-05-27
62,5,542,2024-07-14
62,3,482,2024-06-23
62,3,75,2024-06-30
62,5,498,2024-07-02
62,2,340,2024-07-07
62,4,241,2024-07-16
62,8,220,2024-06-30
62,10,336,2024-07-12
62,10,29,2024-07-01
62,6,502,2024-07-13
62,7,102,2024-07-14
62,1,232,2024-06-29
62,10,266,2024-06-23
62,7,31,2024-07-14
62,8,259,2024-06-25
62,5,513,2024-06-30
62,6,207,2024-06-24
62,9,195,2024-07-17
62,10,462,2024-07-07
62,4,36,2024-06-20
62,5,281,2024-06-28
62,8,322,2024-07-15
62,9,60,2024-06-27
62,2,165,2024-07-16
62,7,92,2024-06-23
62,8,289,2024-07-16
62,1,53,2024-07-02
62,1,579,2024-07-13
62,9,270,2024-07-16
62,7,124,2024-07-09
62,8,392,2024-07-09
62,4,212,2024-07-07
62,6,491,2024-07-04
62,6,46,2024-08-14
62,1,488,2024-08-14
62,5,462,2024-07-23
62,7,181,2024-08-03
62,9,406,2024-07-30
62,9,484,2024-07-19
62,3,268,2024-07-21
62,10,528,2024-08-14
62,8,19,2024-07-25
62,6,388,2024-08-16
62,7,95,2024-07-31
62,5,37,2024-07-26
62,3,303,2024-08-06
62,5,401,2024-08-09
62,8,518,2024-08-11
62,3,165,2024-07-30
62,9,123,2024-07-18
62,1,547,2024-08-12
62,3,309,2024-08-06
62,6,588,2024-07-25
62,8,43,2024-08-06
62,1,590,2024-07-24
62,6,292,2024-08-08
62,8,147,2024-08-11
62,3,109,2024-08-07
62,2,175,2024-08-13
62,10,2,2024-07-23
62,2,362,2024-08-03
62,8,570,2024-08-02
62,10,289,2024-07-27
62,6,126,2024-08-03
62,8,179,2024-07-22
62,1,572,2024-07-31
62,4,169,2024-08-03
62,3,269,2024-07-29
62,4,215,2024-07-20
62,1,97,2024-08-05
62,6,548,2024-08-03
62,7,34,2024-07-29
62,5,360,2024-08-09
62,8,538,2024-07-31
62,6,336,2024-08-09
62,9,76,2024-08-04
62,2,386,2024-08-08
62,2,259,2024-08-15
62,8,11,2024-07-29
62,4,393,2024-08-10
62,1,184,2024-08-02
62,1,506,2024-08-08
62,7,10,2024-08-15
62,4,24,2024-08-10
62,9,238,2024-08-08
62,4,559,2024-08-09
62,10,499,2024-08-13
62,3,531,2024-08-06
62,2,61,2024-08-07
62,9,473,2024-08-27
62,6,163,2024-09-16
62,10,253,2024-08-26
62,4,165,2024-08-25
62,8,238,2024-09-10
62,6,250,2024-09-02
62,6,416,2024-09-14
62,10,151,2024-09-16
62,9,220,2024-09-10
62,8,335,2024-08-24
62,2,161,2024-09-01
62,2,511,2024-09-08
62,2,42,2024-09-06
62,10,563,2024-09-08
62,8,75,2024-09-08
62,2,123,2024-08-30
62,6,257,2024-09-12
62,6,583,2024-09-30
62,4,149,2024-09-23
62,4,9,2024-10-05
62,4,331,2024-10-11
62,8,207,2024-09-26
62,3,355,2024-10-06
62,9,593,2024-10-10
63,10,162,2024-03-05
63,8,243,2024-02-16
63,9,84,2024-03-10
63,5,451,2024-03-03
63,10,325,2024-02-26
63,6,238,2024-03-03
63,7,145,2024-02-28
63,1,514,2024-03-04
63,4,365,2024-02-16
63,4,194,2024-02-19
63,4,57,2024-02-24
63,1,213,2024-03-09
63,4,380,2024-03-07
63,2,451,2024-03-09
63,10,367,2024-02-22
63,4,113,2024-02-19
63,4,23,2024-03-11
63,9,92,2024-03-07
63,10,155,2024-03-05
63,3,207,2024-03-08
63,1,483,2024-02-20
63,7,103,2024-03-02
63,9,33,2024-02-18
63,9,50,2024-03-10
63,8,551,2024-04-13
63,9,230,2024-04-09
63,5,33,2024-04-03
63,9,16,2024-03-18
63,10,98,2024-04-04
63,5,471,2024-04-07
63,9,349,2024-03-23
63,2,12,2024-04-08
63,8,533,2024-04-13
63,3,545,2024-03-23
63,10,77,2024-03-20
63,6,297,2024-03-25
63,8,190,2024-03-26
63,4,94,2024-05-02
63,5,250,2024-04-22
63,1,182,2024-04-26
63,9,83,2024-05-11
63,5,567,2024-05-04
63,7,90,2024-05-07
63,6,267,2024-05-12
63,4,232,2024-04-24
63,2,572,2024-05-05
63,6,384,2024-05-15
63,7,132,2024-05-09
63,10,472,2024-04-16
63,8,570,2024-05-15
63,3,384,2024-04-20
63,10,360,2024-04-26
63,6,452,2024-04-30
63,4,172,2024-05-05
63,6,445,2024-05-06
63,10,542,2024-05-09
63,7,104,2024-05-05
63,8,381,2024-04-21
63,3,93,2024-04-23
63,7,138,2024-04-20
63,4,433,2024-05-11
63,3,40,2024-05-15
63,8,85,2024-05-01
63,5,91,2024-04-19
63,1,193,2024-05-14
63,6,244,2024-05-05
63,9,19,2024-05-23
63,2,516,2024-05-16
63,5,450,2024-06-11
63,1,319,2024-05-24
63,6,124,2024-06-04
63,3,488,2024-05-18
63,1,116,2024-06-11
63,5,320,2024-05-20
63,5,248,2024-05-31
63,8,479,2024-05-24
63,1,357,2024-06-08
63,9,179,2024-05-24
63,8,306,2024-05-30
63,4,463,2024-05-28
63,2,146,2024-06-12
63,8,275,2024-06-07
63,10,497,2024-06-13
63,2,560,2024-06-14
63,2,262,2024-05-22
63,6,443,2024-05-21
63,9,350,2024-06-08
63,6,169,2024-05-27
63,2,343,2024-05-21
63,7,164,2024-06-09
63,7,148,2024-05-20
63,2,232,2024-05-16
63,3,495,2024-05-29
63,1,575,2024-06-05
63,8,384,2024-05-27
63,8,414,2024-05-21
63,3,174,2024-05-23
63,9,56,2024-07-09
63,2,472,2024-06-28
63,5,23,2024-07-15
63,8,486,2024-07-06
63,8,305,2024-07-02
63,3,13,2024-06-27
63,6,150,2024-07-06
63,7,82,2024-07-19
63,1,404,2024-07-28
63,4,237,2024-07-19
63,3,136,2024-08-04
63,8,367,2024-07-19
63,6,248,2024-08-14
63,6,70,2024-07-25
63,4,329,2024-07-31
63,7,174,2024-08-11
63,6,274,2024-07-27
63,6,219,2024-07-30
63,1,399,2024-07-30
64,10,353,2024-03-06
64,8,29,2024-03-16
64,7,141,2024-03-10
64,6,147,2024-03-17
64,4,452,2024-02-23
64,10,486,2024-02-25
64,9,291,2024-03-20
64,9,588,2024-02-23
64,2,158,2024-03-28
64,9,77,2024-04-14
64,7,85,2024-04-26
64,1,435,2024-05-18
64,2,413,2024-05-27
65,4,396,2024-03-16
65,2,380,2024-03-30
65,9,31,2024-03-10
65,6,2,2024-03-04
65,2,135,2024-03-21
65,3,264,2024-03-26
65,9,324,2024-03-10
65,1,379,2024-03-05
65,7,22,2024-04-01
65,10,160,2024-03-12
65,5,199,2024-04-01
65,1,408,2024-03-28
65,5,294,2024-03-16
65,8,290,2024-03-18
65,10,578,2024-03-24
65,6,502,2024-03-25
65,3,329,2024-03-06
65,3,171,2024-03-17
65,2,10,2024-03-13
65,4,257,2024-03-09
65,5,430,2024-03-30
65,2,579,2024-03-07
65,3,557,2024-03-25
65,4,254,2024-03-20
65,5,256,2024-03-27
65,8,501,2024-03-27
65,10,7,2024-03-20
65,7,91,2024-03-27
65,3,418,2024-03-25
65,4,243,2024-03-30
65,6,109,2024-03-28
65,2,10,2024-03-13
65,6,68,2024-04-26
65,2,327,2024-04-21
65,1,523,2024-04-24
65,2,392,2024-05-01
65,8,225,2024-04-23
65,9,541,2024-04-09
65,3,429,2024-05-02
65,1,472,2024-04-30
65,6,300,2024-04-05
65,4,84,2024-04-28
65,9,320,2024-04-15
65,3,294,2024-04-27
65,1,539,2024-04-20
65,7,39,2024-04-05
65,3,450,2024-04-25
65,8,415,2024-04-20
65,9,440,2024-04-12
65,9,171,2024-04-15
65,6,355,2024-04-04
65,8,26,2024-04-22
65,7,173,2024-04-29
65,6,6,2024-05-01
65,3,525,2024-04-16
65,9,205,2024-04-04
65,8,165,2024-04-23
65,1,398,2024-04-14
65,9,223,2024-04-29
65,9,428,2024-04-12
65,3,239,2024-04-15
65,10,90,2024-04-04
65,5,524,2024-04-23
65,9,422,2024-04-25
65,3,53,2024-04-29
65,6,179,2024-04-08
65,5,368,2024-05-19
65,6,467,2024-05-19
65,1,223,2024-05-23
65,4,426,2024-05-05
65,8,326,2024-05-31
65,3,479,2024-05-19
65,1,44,2024-05-30
65,3,536,2024-05-23
65,3,397,2024-05-19
65,4,123,2024-05-19
65,4,130,2024-05-07
65,9,545,2024-06-02
65,5,118,2024-05-15
65,6,160,2024-05-09
65,9,186,2024-05-25
65,8,140,2024-06-18
65,3,285,2024-06-24
65,10,436,2024-07-01
65,1,277,2024-06-21
65,2,375,2024-06-23
65,1,114,2024-06-18
65,7,80,2024-06-28
65,1,315,2024-06-25
65,8,71,2024-06-28
65,2,300,2024-06-19
65,5,45,2024-07-24
65,2,582,2024-07-15
65,4,133,2024-07-26
65,8,277,2024-07-31
65,3,535,2024-07-11
65,3,501,2024-07-14
65,2,532,2024-07-15
65,4,92,2024-08-01
65,8,339,2024-07-24
65,5,4,2024-08-12
65,9,290,2024-08-12
65,9,393,2024-08-19
65,4,263,2024-08-18
65,9,550,2024-08-14
65,4,593,2024-08-07
66,2,37,2024-04-28
66,8,46,2024-04-27
66,5,301,2024-05-03
66,4,62,2024-05-07
66,10,581,2024-05-03
66,8,354,2024-05-13
66,8,71,2024-04-18
66,4,61,2024-04-22
66,4,393,2024-05-08
66,1,305,2024-05-05
66,9,525,2024-04-19
66,5,17,2024-04-30
66,2,43,2024-04-19
66,4,203,2024-04-25
66,6,109,2024-05-07
66,8,284,2024-04-28
66,9,225,2024-04-16
66,6,340,2024-04-16
66,9,491,2024-05-04
66,5,142,2024-04-30
66,1,298,2024-05-07
66,1,373,2024-05-05
66,7,182,2024-04-27
66,3,443,2024-04-23
66,8,142,2024-05-03
66,7,98,2024-05-09
